match_id,date,round,team,opponent,venue,result,goalkeeper,match_name,player_id,shirt_number,listed_position,accurateBackZonePass,accurateChippedPass,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attBxCentre,attCmissRight,attCorner,attFreekickGoal,attFreekickTotal,attGoalHighLeft,attHdMiss,attHdTotal,attIboxMiss,attLgRight,attMissRight,attOboxGoal,attRfGoal,attRfTotal,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceSaves,blockedPass,carries,challengeLost,cleanSheet,diveSave,divingSave,duelLost,duelWon,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,finalThirdEntriesOpenPlay,formationPlace,fouls,fwdPass,gameStarted,gkSmother,goalKicks,goals,goalsConceded,goalsConcededIbox,goalsConcededObox,goodHighClaim,headClearance,headPass,keeperPickUp,keeperThrows,lastManTackle,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,minsPlayed,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,ownGoalsConceded,passesLeft,passesRight,penAreaEntries,penAreaEntriesOpenPlay,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,possLostAll,possLostCtrl,possWonDef3rd,possWonMid3rd,progressiveCarries,punches,putThrough,rightsidePass,savedIbox,savedObox,saves,secondGoalAssist,shotCreated,shotOffTarget,standCatch,standSave,successfulFinalThirdEntries,successfulFinalThirdEntriesOpenPlay,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPenAreaEntries,successfulPenAreaEntriesOpenPlay,successfulPutThrough,timesTackled,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalFinalThirdPasses,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalPass,totalScoringAtt,totalSubOff,totalSubOn,totalTackle,totalThrows,touches,touchesInFinalThird,touchesInOppBox,turnover,unsuccessfulTouch,wasFouled,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,expectedGoalsConceded,expectedGoalsNonpenaltyConceded,expectedGoalsontargetConceded,expectedGoalsontargetNonpenaltyConceded,team_id,goalkeeper_identity_method,source_ma2,source_ma12,source_last_updated,source_opta_player_id,source_opta_player_name,canonical_player_id,canonical_player_id_status,identity_correction_source,source_opta_goalkeeper_full_name,derived_pass_completion_pct,derived_long_pass_completion_pct,derived_goal_kick_completion_pct,derived_saves_per90,derived_xgot_minus_non_own_goals_conceded,xg_zero_fill_fields,diveCatch,attMissLeft,dispossessed
5f7ymuvwtga6kpppw06uoidqs,2026-04-22,3,ÍA,KA,H,1-1,Árni Marinó Einarsson,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,1,Goalkeeper,21,,4,,1,4,4,,6,25,,,,,,,,,,,,,,,,,,,,7,10,,,,7,,,,9,,,,,,,2,,,,2,2,1,,19,1,,3,,1,1,,1,,,3,4,,6,10,4,1,90,,,,29,,,1,,,,,,,8,8,3,,5,1,,8,1,2,3,,,,,,1,1,1,24,,,,0,,23,,2,,2,10,1,1,9,,13,33,,,,,,43,,,,,,0,,,,,1.106100,1.106100,0.787100,0.787100,9ar4wcltrggiz60w77e3z56m2,lineup_position,ia_ka_2026_04_22_ma2.json,ia_ka_2026_04_22_ma12.json,2026-09-06T22:48:31Z,9dwayhvpts3huz0z8pid94i96,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,as_supplied_by_opta,,Árni Marinó Einarsson,75.76,46.15,0.0,3.0,-0.2129,,,,
5f7ymuvwtga6kpppw06uoidqs,2026-04-22,3,KA,ÍA,A,1-1,Steinþór Már Auðunsson,S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,13,Goalkeeper,21,7,3,5,,4,,,7,24,,,1,,,,,,,,,,,,,,,,,15,6,,,,17,,,,5,,,1,3,,1,,,,,6,2,1,,33,1,,12,,1,1,,,,,14,4,,3,21,3,1,90,,,,25,,3,4,,,,,,,19,19,3,,3,,,7,6,1,7,,,,,,1,,1,17,,,,0,,22,8,,,6,21,1,,7,,26,43,,,,,,55,,,,,,0,,,,,2.612400,2.612400,1.282600,1.282600,4mo70a9j7p2ersbrieg5aw3dg,lineup_position,ia_ka_2026_04_22_ma2.json,ia_ka_2026_04_22_ma12.json,2026-09-06T22:48:31Z,381vrdne8tq32r6gu1hc5dp05,S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,as_supplied_by_opta,,Steinþór Már Auðunsson,55.81,26.92,41.67,7.0,0.2826,,,,
5fqxsnaefdhqw1i6y5kb7f7dg,2026-04-22,3,Keflavík,Breidablik,H,0-0,Ásgeir Orri Magnússon,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,1,Goalkeeper,13,1,11,7,2,8,4,,16,24,,,,,,,,,,,,,,,,,,,,8,4,,,,17,,,,4,,1,,,,,1,,,,8,2,1,,31,1,1,11,,,,,,,,16,9,,5,24,11,,90,,,,19,,,3,1,1,,,,,15,15,1,,1,,,2,1,1,2,,,,,,3,,3,12,,,,0,,15,2,1,,8,23,,2,10,,30,38,,,,,,51,,,,,,0,,,,,1.041900,1.041900,0.633000,0.633000,96h322mg5vnaneem9fjzgvioq,lineup_position,keflavik_breidablik_2026_04_22_ma2.json,keflavik_breidablik_2026_04_22_ma12.json,2026-09-06T22:48:32Z,67iuqfijm1h3db1j85g111rf8,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,as_supplied_by_opta,,Ásgeir Orri Magnússon,63.16,53.33,63.64,2.0,0.633,,,,
5fqxsnaefdhqw1i6y5kb7f7dg,2026-04-22,3,Breidablik,Keflavík,A,0-0,Anton Ari Einarsson,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,1,Goalkeeper,24,4,2,2,,3,2,,6,26,,,,,,,,,,,,,,,,,,,,7,2,,,,8,,,,3,,1,,,,,,,,,3,2,1,,19,1,,2,,,,,,,,8,4,,5,8,2,,90,,,,29,,,,,,,,,,9,9,,,1,,,10,2,1,3,,,,,,,,,22,,,,0,,26,8,,,3,8,,,5,,14,34,,,,,,41,,,,,,0,,,,,1.067700,1.067700,0.664300,0.664300,c6hu27u143y4z4te8b4036bae,lineup_position,keflavik_breidablik_2026_04_22_ma2.json,keflavik_breidablik_2026_04_22_ma12.json,2026-09-06T22:48:32Z,9zzg49vnaufp7j6yj7pcg6sb9,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,as_supplied_by_opta,,Anton Ari Einarsson,76.47,42.86,100.0,3.0,0.6643,,,,
5g8yvaf0xp9p8500hyo54wduc,2026-04-23,3,ÍBV,KR,H,2-6,Marcel Zapytowski,M. Zapytowski,et4ngone9uj5zhf6ual55u2qy,1,Goalkeeper,22,7,2,7,2,3,3,,11,24,,,,,,,,,,,,,,,,,,,,11,8,,,,5,,,,3,,,,3,,,3,,,,3,2,1,,27,1,1,14,,6,4,2,,,,5,3,,4,10,2,1,90,,,,23,1,2,2,1,,,,,,16,16,,,1,,,8,3,1,4,,,,,,1,1,1,17,,,,0,,29,9,3,,3,10,,2,8,,26,39,,,,,,51,,,,,,0,,,,,1.255900,1.255900,3.371700,3.371700,3tlx1zjkgrsdky3abrqe2c9c3,lineup_position,ibv_kr_2026_04_23_ma2.json,ibv_kr_2026_04_23_ma12.json,2026-09-06T22:48:32Z,et4ngone9uj5zhf6ual55u2qy,M. Zapytowski,et4ngone9uj5zhf6ual55u2qy,as_supplied_by_opta,,Marcel Zapytowski,61.54,42.31,50.0,4.0,-1.6283,,,,
5g8yvaf0xp9p8500hyo54wduc,2026-04-23,3,KR,ÍBV,A,6-2,Halldór Snær Georgsson,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,12,Goalkeeper,65,2,1,,2,3,1,,2,66,,,1,1,,,,,,,,,,,,,,,,3,2,,,,8,,1,,16,,,,,,2,1,,1,,,,1,,37,1,,,,2,1,1,2,,,4,3,,16,5,1,,90,1,,,72,,,,,,,,,,8,8,2,,10,,,21,1,1,2,,1,,,,,,,65,,,,0,1,69,6,1,,,5,2,2,4,,6,74,,,,,,84,,,,,1,0,,,,,0.868200,0.868200,1.839600,1.839600,629yaod9sjr350jvivp78vwfz,lineup_position,ibv_kr_2026_04_23_ma2.json,ibv_kr_2026_04_23_ma12.json,2026-09-06T22:48:32Z,cdx5akkzjrm6j7erasu8k4hlg,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,as_supplied_by_opta,,Halldór Snær Georgsson,89.19,33.33,,2.0,-0.1604,,,,
5ha8z9rh92zepr96k4964kv10,2026-04-23,3,Thór,Fram,H,1-0,Aron Birkir Stefánsson,A. Stefánsson,2vfiu4zekww816g1j3bverill,1,Goalkeeper,21,5,3,1,,3,3,,12,24,,,2,,,,,,,,,,,,,,,,,13,7,,,,9,,,,6,,1,1,1,,2,2,,,,12,4,1,,30,1,,4,,,,,2,,,6,4,,11,20,3,3,90,,,,32,,6,2,1,1,,,,,22,22,1,,2,1,,4,1,1,2,,,,,1,,,,21,,,,0,,26,9,2,,12,19,2,,15,,33,45,,,,,,55,,,,,,0,,,,,2.011200,2.011200,0.865100,0.865100,dys496cnlmowm95ehcfgcrvbm,lineup_position,thor_fram_2026_04_23_ma2.json,thor_fram_2026_04_23_ma12.json,2026-09-06T22:48:31Z,2vfiu4zekww816g1j3bverill,A. Stefánsson,2vfiu4zekww816g1j3bverill,as_supplied_by_opta,,Aron Birkir Stefánsson,53.33,36.36,25.0,2.0,0.8651,,,,
5ha8z9rh92zepr96k4964kv10,2026-04-23,3,Fram,Thór,A,0-1,Viktor Freyr Sigurðsson,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,22,Goalkeeper,10,1,7,1,3,5,7,,8,17,,,,,,,,,,,,,,,,,,,,,5,,,,8,,,,4,,,,1,,1,2,,,,7,6,1,,20,1,,1,,1,,1,,,,6,5,,2,14,7,,90,,,,22,,1,5,,,,,,,9,9,2,,3,,,4,,2,2,,,,,,4,4,4,14,,,,0,,12,2,2,,7,14,,3,15,,17,26,,,,,,36,,,,,1,0,,,,,0.203000,0.203000,0.642200,0.642200,ta7x6ep3lniyckj6la77zw,lineup_position,thor_fram_2026_04_23_ma2.json,thor_fram_2026_04_23_ma12.json,2026-09-06T22:48:31Z,ep3hf2ww6epapo978sbn665be,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,as_supplied_by_opta,,Viktor Freyr Sigurðsson,65.38,47.06,100.0,2.0,-0.3578,,,,
5hsj2fxj7n9luy23703grr6s4,2026-04-23,3,Víkingur R,Stjarnan,H,3-2,Ingvar Jónsson,I. Jónsson,5ghzqanbf8v432ekwypz71exh,1,Goalkeeper,29,9,4,1,2,4,,,10,33,,,1,,,,,,,,,,,,,,,,,7,1,,,,8,,,,9,,,,,,1,2,,,,5,4,1,,18,1,,1,,2,2,,1,,,5,5,,7,11,4,2,90,,,,37,,1,5,,,,,,,7,7,2,,4,,,14,2,1,3,,,,,,,,,32,,,,0,,29,12,2,,5,10,2,2,3,,15,39,,,,,,51,,,,,,0,,,,,0.873100,0.873100,2.265200,2.265200,7gmdb4hmtrz199zv9r66qy9qp,lineup_position,vikingur_r_stjarnan_2026_04_23_ma2.json,vikingur_r_stjarnan_2026_04_23_ma12.json,2026-09-06T22:48:31Z,5ghzqanbf8v432ekwypz71exh,I. Jónsson,5ghzqanbf8v432ekwypz71exh,as_supplied_by_opta,,Ingvar Jónsson,84.62,66.67,100.0,3.0,0.2652,,,,
5hsj2fxj7n9luy23703grr6s4,2026-04-23,3,Stjarnan,Víkingur R,A,2-3,Árni Snær Ólafsson,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,12,Goalkeeper,39,8,11,2,,3,2,,14,50,,,,,,,,,,,,,,,,,,,,8,7,,,,11,,,,13,,,,1,,2,,,,,8,6,1,,31,1,,3,,3,2,1,,,,9,3,,18,17,10,,90,,,,56,,3,1,,,,,,,11,11,2,,10,,,12,1,1,2,,,,,,2,1,2,46,,,,0,,43,12,,,8,18,,,7,,23,61,,,,,,68,,,,,2,0,,,,,1.372300,1.372300,1.536000,1.536000,23vg6q15dzr375k6757j06wkq,lineup_position,vikingur_r_stjarnan_2026_04_23_ma2.json,vikingur_r_stjarnan_2026_04_23_ma12.json,2026-09-06T22:48:31Z,7ibfw77zng0sh9dv2h0srauol,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,as_supplied_by_opta,,Árni Snær Ólafsson,81.97,60.87,66.67,2.0,-1.464,,,,
6hd2qp9zye2y5l9k6264h9c0k,2026-04-23,3,Valur,FH,H,3-0,Frederik August Albrecht Schram,F. Schram,c4esrbgbv6v715768v2cb676d,18,Goalkeeper,16,6,5,5,,4,1,,14,21,,,1,,,,,,,,,,,,,,,,,9,9,,,,13,,,,3,,1,,1,,1,2,,,,6,1,1,,27,1,,12,,,,,,,,12,4,,7,20,5,,90,,,,23,,3,3,,,,,,,22,22,1,,1,2,,8,1,1,2,,,,,,2,,2,12,,,,0,,22,8,2,,6,20,,,11,,35,42,,,,,,51,,,,,,0,,,,,1.109000,1.109000,0.213800,0.213800,khmdmbol7850k3i07yusgpn,lineup_position,valur_fh_2026_04_23_ma2.json,valur_fh_2026_04_23_ma12.json,2026-09-06T22:48:31Z,c4esrbgbv6v715768v2cb676d,F. Schram,c4esrbgbv6v715768v2cb676d,as_supplied_by_opta,,Frederik August Albrecht Schram,50.0,40.0,41.67,2.0,0.2138,,,,
6hd2qp9zye2y5l9k6264h9c0k,2026-04-23,3,FH,Valur,A,0-3,Jökull Andrésson,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,1,Goalkeeper,17,4,3,9,1,3,1,,6,20,,,1,,,,,,,,,,,,,,,,,10,3,,,,5,,2,,,,,,,,1,3,,,,1,1,1,,10,1,,9,,3,2,1,1,,,3,3,,4,3,3,2,90,,,,13,1,1,,,,,,,,4,4,1,,,2,,10,3,,3,,,,,,1,1,1,10,,,,0,,21,4,3,,1,3,1,1,4,,10,24,,,,,,34,,,,,,0,,,,,1.216700,1.216700,1.878400,1.878400,2ci0yr2esa7y4etjvl5vau077,lineup_position,valur_fh_2026_04_23_ma2.json,valur_fh_2026_04_23_ma12.json,2026-09-06T22:48:31Z,29q6xnzs6z0lnt8ntpiber696,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,as_supplied_by_opta,,Jökull Andrésson,83.33,60.0,100.0,3.0,-0.1216,,,,
5isjrb5e3hoqpr38sn6ik4yz8,2026-04-26,4,KA,Keflavík,H,1-2,Steinþór Már Auðunsson,S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,13,Goalkeeper,11,,1,1,,8,1,,2,12,,,,,,,,,,,,,,,,,,,,17,4,,,,12,,,,2,,,1,2,,1,2,,,,2,1,1,,16,1,,4,,2,2,,,,,9,8,,,8,1,1,90,,,,15,,,2,,,,,,,9,9,3,,1,,,5,6,,6,,,,1,,1,1,1,10,,,,0,,13,,2,,2,8,,,6,,11,21,,,,,,39,,,,,1,0,,,,,2.869100,2.869100,3.074000,3.074000,4mo70a9j7p2ersbrieg5aw3dg,lineup_position,ka_keflavik_2026_04_26_ma2.json,ka_keflavik_2026_04_26_ma12.json,2026-09-06T22:48:31Z,381vrdne8tq32r6gu1hc5dp05,S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,as_supplied_by_opta,,Steinþór Már Auðunsson,57.14,18.18,25.0,6.0,1.074,,,,
5isjrb5e3hoqpr38sn6ik4yz8,2026-04-26,4,Keflavík,KA,A,2-1,Ásgeir Orri Magnússon,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,1,Goalkeeper,14,3,4,3,2,7,2,,5,18,,,,,,,,,,,,,,,,,,,,7,10,,,,15,,,,7,1,,,1,1,1,4,,,,6,1,1,,25,1,,11,,1,1,,3,,,8,7,,2,18,4,,90,,,,18,,3,1,,,,,,,16,16,4,,4,1,,7,,2,2,,,,,1,1,1,1,14,,,,0,,16,3,4,,6,18,4,3,7,,21,34,,,,,,52,,,,,1,0,,,,,1.626800,1.626800,1.339700,1.339700,96h322mg5vnaneem9fjzgvioq,lineup_position,ka_keflavik_2026_04_26_ma2.json,ka_keflavik_2026_04_26_ma12.json,2026-09-06T22:48:31Z,67iuqfijm1h3db1j85g111rf8,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,as_supplied_by_opta,,Ásgeir Orri Magnússon,52.94,23.81,27.27,2.0,0.3397,,,,
5iaegu4z48a1ce1r226xyvfh0,2026-04-27,4,KR,FH,H,4-2,Halldór Snær Georgsson,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,12,Goalkeeper,26,4,5,2,3,7,2,,7,31,,,,1,,,,,,,,,,,,,,,,3,5,,,,13,1,1,,2,,,,,,,3,,,,5,4,1,,23,1,,2,,2,2,,,,,10,7,,10,9,5,,90,,1,,32,,1,2,,,,,,,5,5,2,1,1,1,,3,,3,3,,1,,,1,4,3,4,27,,,,0,1,27,4,3,,5,9,,3,7,,12,36,,,,,,49,,,,,,0,,,,,1.301100,1.301100,2.133100,2.133100,629yaod9sjr350jvivp78vwfz,lineup_position,kr_fh_2026_04_27_ma2.json,kr_fh_2026_04_27_ma12.json,2026-09-06T22:48:31Z,cdx5akkzjrm6j7erasu8k4hlg,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,as_supplied_by_opta,,Halldór Snær Georgsson,86.11,58.33,100.0,3.0,0.1331,,,,
5iaegu4z48a1ce1r226xyvfh0,2026-04-27,4,FH,KR,A,2-4,Jökull Andrésson,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,1,Goalkeeper,5,,3,4,1,3,4,,5,8,,,,,,,,,,,,,,,,,,,,18,5,,,,9,,1,,1,,,1,4,,1,2,,,,7,4,1,,20,1,,10,,4,3,1,1,,,7,3,1,6,14,3,3,90,,,,13,,,5,,,,,,,18,18,1,,,1,,,5,3,8,,,,,3,1,1,1,4,,,,0,,12,,2,,7,14,1,1,14,,23,26,,,,1,,41,,,,,,0,,,,,3.376100,3.376100,3.686800,3.686800,2ci0yr2esa7y4etjvl5vau077,lineup_position,kr_fh_2026_04_27_ma2.json,kr_fh_2026_04_27_ma12.json,2026-09-06T22:48:31Z,29q6xnzs6z0lnt8ntpiber696,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,as_supplied_by_opta,,Jökull Andrésson,30.77,21.74,40.0,8.0,-0.3132,,,,
5jct7l99hilcqk6gejbov7od0,2026-04-27,4,Fram,ÍBV,H,5-1,Viktor Freyr Sigurðsson,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,22,Goalkeeper,12,1,3,3,2,3,2,,5,15,,,,,,,,,,,,,,,,,,,,5,4,,,,7,,2,,9,,,,,,,4,1,,,9,7,1,,16,1,,4,,1,,1,,1,,4,3,,5,12,3,1,90,,,,20,,3,3,,,,,,,11,11,3,,3,2,,5,3,,3,,,,,1,1,,1,11,,,,0,,14,1,4,,9,12,,2,11,,16,26,,,,,,37,,,,,,0,,,,,1.519000,1.519000,0.904600,0.904600,ta7x6ep3lniyckj6la77zw,lineup_position,fram_ibv_2026_04_27_ma2.json,fram_ibv_2026_04_27_ma12.json,2026-09-06T22:48:32Z,ep3hf2ww6epapo978sbn665be,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,as_supplied_by_opta,,Viktor Freyr Sigurðsson,57.69,31.25,75.0,3.0,-0.0954,,,,
5jct7l99hilcqk6gejbov7od0,2026-04-27,4,ÍBV,Fram,A,1-5,Marcel Zapytowski,M. Zapytowski,et4ngone9uj5zhf6ual55u2qy,1,Goalkeeper,25,1,,8,,6,2,,7,25,,,,,,,,,,,,,,,,,,,,9,6,,,,8,,,,8,1,,1,1,1,,1,,,,3,1,1,,15,1,,11,,5,4,1,,,,6,6,,8,6,,2,90,,,,25,,1,3,,,,,,,11,11,2,,2,,,13,2,,2,,,,,,,,,17,,,,0,,30,3,1,,3,6,,1,6,,16,36,,,,,,45,,,,,,0,,,,,2.074000,2.074000,2.818700,2.818700,3tlx1zjkgrsdky3abrqe2c9c3,lineup_position,fram_ibv_2026_04_27_ma2.json,fram_ibv_2026_04_27_ma12.json,2026-09-06T22:48:32Z,et4ngone9uj5zhf6ual55u2qy,M. Zapytowski,et4ngone9uj5zhf6ual55u2qy,as_supplied_by_opta,,Marcel Zapytowski,69.44,43.75,72.73,2.0,-2.1813,,,,
5jv4gb57m22csu4h9r11cvzmc,2026-04-27,4,Breidablik,Thór,H,4-0,Anton Ari Einarsson,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,1,Goalkeeper,24,4,1,1,,4,,,6,25,,,,1,,,,,,,,,,,,,,,,8,5,,,,6,,2,,5,,1,,,,2,1,,,,3,3,1,,19,1,,1,,,,,,,,5,4,,6,6,1,1,90,1,,,27,,1,,,,,,,,6,6,1,,2,,,6,2,2,4,,1,,,,,,,22,,,,0,1,25,4,1,,3,6,,,6,,12,31,,,,,,42,,,,,2,0,,,,,1.507600,1.507600,0.633400,0.633400,c6hu27u143y4z4te8b4036bae,lineup_position,breidablik_thor_2026_04_27_ma2.json,breidablik_thor_2026_04_27_ma12.json,2026-09-06T22:48:32Z,9zzg49vnaufp7j6yj7pcg6sb9,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,as_supplied_by_opta,,Anton Ari Einarsson,80.65,50.0,100.0,4.0,0.6334,,,,
5jv4gb57m22csu4h9r11cvzmc,2026-04-27,4,Thór,Breidablik,A,0-4,Aron Birkir Stefánsson,A. Stefánsson,2vfiu4zekww816g1j3bverill,1,Goalkeeper,24,2,,9,,4,1,,4,24,,,1,,,,,,,,,,,,,,,,,19,9,,,,7,,2,,3,,,1,2,,2,3,,,,6,3,1,,17,1,,12,,4,4,,,,,7,4,,19,9,,2,90,,,,21,,3,,,,,,,,13,13,,,1,1,,1,5,1,6,,,,,1,,,,12,,,,0,,28,4,3,,6,9,,,9,,17,37,,,,,,51,,,,,1,0,,,,,3.528900,3.528900,3.983200,3.983200,dys496cnlmowm95ehcfgcrvbm,lineup_position,breidablik_thor_2026_04_27_ma2.json,breidablik_thor_2026_04_27_ma12.json,2026-09-06T22:48:32Z,2vfiu4zekww816g1j3bverill,A. Stefánsson,2vfiu4zekww816g1j3bverill,as_supplied_by_opta,,Aron Birkir Stefánsson,64.86,23.53,75.0,6.0,-0.0168,,,,
5kdmiishnaqj8x5vsgae6n1n8,2026-04-27,4,Víkingur R,ÍA,H,4-0,Ingvar Jónsson,I. Jónsson,5ghzqanbf8v432ekwypz71exh,1,Goalkeeper,11,3,4,,1,3,3,,6,15,,,,,,,,,,,,,,,,,,,,10,4,,,,9,,3,,4,,1,1,3,,,1,,,,4,3,1,,15,1,,,,,,,,,,8,3,,3,9,4,1,90,,,,21,,,4,,,,,,,8,8,1,,1,,,4,5,1,6,,,,,,1,,1,14,,,,0,,13,3,1,,4,9,,1,10,,13,22,,,,,,33,,,,,,0,,,,,1.227900,1.227900,1.129000,1.129000,7gmdb4hmtrz199zv9r66qy9qp,lineup_position,vikingur_r_ia_2026_04_27_ma2.json,vikingur_r_ia_2026_04_27_ma12.json,2026-09-06T22:48:31Z,5ghzqanbf8v432ekwypz71exh,I. Jónsson,5ghzqanbf8v432ekwypz71exh,as_supplied_by_opta,,Ingvar Jónsson,68.18,46.15,,6.0,1.129,,,,
5kdmiishnaqj8x5vsgae6n1n8,2026-04-27,4,ÍA,Víkingur R,A,0-4,Árni Marinó Einarsson,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,1,Goalkeeper,39,3,5,,,8,6,,9,44,,,,,,,,,,,,,,,,,,,,13,8,,,,12,,2,,16,,,2,2,,,3,,,1,4,3,1,,25,1,,,,4,3,1,2,,,9,8,,13,10,5,2,90,,,,51,,,1,,,,,,,9,9,1,,2,,,15,4,3,7,,,,,,2,2,2,44,,,,0,,43,4,3,,4,10,3,,11,,17,53,,,,,,75,,,,,,0,,,,,3.043500,3.043500,3.019900,3.019900,9ar4wcltrggiz60w77e3z56m2,lineup_position,vikingur_r_ia_2026_04_27_ma2.json,vikingur_r_ia_2026_04_27_ma12.json,2026-09-06T22:48:31Z,9dwayhvpts3huz0z8pid94i96,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,as_supplied_by_opta,,Árni Marinó Einarsson,83.02,52.94,,7.0,-0.9801,,,,
5kw0ir5f2aykbpvq3nuo0gjdg,2026-04-27,4,Stjarnan,Valur,H,2-4,Árni Snær Ólafsson,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,12,Goalkeeper,36,8,9,7,,2,,,11,45,1,,,,,,,,,,,,,,,,,,,9,5,,,,6,,1,,17,,,,,,,1,,,,6,4,1,,32,1,,7,,4,2,2,,,,4,2,,7,13,9,1,90,,,,42,,1,5,2,1,,,,,6,6,2,,9,,,11,2,,2,,,,,1,2,,2,37,1,,,0,,37,10,1,,6,13,,,3,,15,50,,,,,1,57,,,,,,0,,,,,1.743100,1.743100,1.612500,1.612500,23vg6q15dzr375k6757j06wkq,lineup_position,stjarnan_valur_2026_04_27_ma2.json,stjarnan_valur_2026_04_27_ma12.json,2026-09-06T22:48:31Z,7ibfw77zng0sh9dv2h0srauol,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,as_supplied_by_opta,,Árni Snær Ólafsson,90.0,73.33,100.0,2.0,-2.3875,,,,
5kw0ir5f2aykbpvq3nuo0gjdg,2026-04-27,4,Valur,Stjarnan,A,4-2,Frederik August Albrecht Schram,F. Schram,c4esrbgbv6v715768v2cb676d,18,Goalkeeper,12,2,4,3,1,7,4,,10,16,,,,,,,,,,,,,,,,,,,,11,9,,,,13,,2,,3,,,,1,,,1,,,,5,1,1,,29,1,,11,,2,2,,1,,,12,7,,2,18,4,1,90,,,,13,,2,4,2,,,,,,18,18,,,,,,3,2,4,6,,,,,1,2,,2,8,,,,0,,16,3,1,,5,18,2,1,9,,28,34,,,,,,50,,,,,,0,,,,,3.215300,3.215300,2.646600,2.646600,khmdmbol7850k3i07yusgpn,lineup_position,stjarnan_valur_2026_04_27_ma2.json,stjarnan_valur_2026_04_27_ma12.json,2026-09-06T22:48:31Z,c4esrbgbv6v715768v2cb676d,F. Schram,c4esrbgbv6v715768v2cb676d,as_supplied_by_opta,,Frederik August Albrecht Schram,47.06,35.71,27.27,6.0,0.6466,,,,
5lenprfv2n9xjjbuc6owxhl3o,2026-05-02,5,Thór,KA,H,0-1,Aron Birkir Stefánsson,A. Stefánsson,2vfiu4zekww816g1j3bverill,1,Goalkeeper,9,1,4,6,,7,1,,9,13,,,,1,,,,,,,,,,,,,,,,9,6,,,,11,,1,,1,,,,2,,,,,,,7,,1,,20,1,,13,,1,1,,2,,,8,7,,5,16,4,1,90,,1,,7,,3,3,1,,1,,1,,13,13,1,,,,,1,3,2,5,,1,,,,2,,2,5,1,,,0,1,10,2,,,7,16,2,,5,,22,26,,,,,,40,,,,,,0,,,,,2.559000,1.770600,2.021000,1.172600,dys496cnlmowm95ehcfgcrvbm,lineup_position,thor_ka_2026_05_02_ma2.json,thor_ka_2026_05_02_ma12.json,2026-09-06T22:48:31Z,2vfiu4zekww816g1j3bverill,A. Stefánsson,2vfiu4zekww816g1j3bverill,as_supplied_by_opta,,Aron Birkir Stefánsson,50.0,40.91,46.15,5.0,1.021,,,,
